,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result,daily_policy_index_d-1
3896,93.8,2016-09-19,364264.72 ,17.38,1021.0,0.0,803.0,13.94,1021,0.0,803,"6,730.30","6,746.30","6,692.70","6,710.30","6,813.60",379.43
3897,86.75,2016-09-20,363340.40 ,14.95,1021.0,0.0,802.0,13.97,1020,0.0,803,"6,710.30","6,814.00","6,710.30","6,813.60","6,830.80",420.83
3898,77.7,2016-09-21,363621.33 ,16.41,1020.0,0.0,801.0,14.01,1018,0.0,800,"6,813.60","6,869.10","6,798.00","6,830.80","6,834.80",555.0
3899,67.29,2016-09-22,365076.12 ,14.57,1018.0,0.0,800.0,12.14,1018,0.0,801,"6,830.80","6,879.80","6,830.50","6,834.80","6,911.40",487.06
3900,56.2,2016-09-23,367600.57 ,15.18,1020.0,0.0,801.0,7.76,1025,0.0,800,"6,834.80","6,937.30","6,834.80","6,911.40","6,909.40",417.51
3901,24.64,2016-09-26,379704.37 ,10.53,1020.0,0.0,800.0,10.8,1022,0.0,801,"6,911.40","6,920.20","6,882.60","6,909.40","6,818.00",312.24
3902,16.22,2016-09-27,384452.39 ,12.7,1022.0,0.0,800.0,13.2,1022,0.0,803,"6,909.40","6,909.60","6,806.50","6,818.00","6,807.70",228.09
3903,9.39,2016-09-28,389138.10 ,14.8,1024.0,0.0,803.0,9.97,1025,0.0,801,"6,818.00","6,865.50","6,768.90","6,807.70","6,849.40",494.52
3904,4.35,2016-09-29,393532.28 ,15.47,1022.0,0.0,803.0,13.38,1015,0.0,803,"6,807.70","6,878.20","6,807.70","6,849.40","6,919.40",478.83
3905,1.22,2016-09-30,397436.98 ,9.08,1014.0,0.0,800.0,8.13,1013,0.0,800,"6,849.40","6,941.10","6,849.40","6,919.40","6,899.30",378.63
3906,3.23,2016-10-03,404785.49 ,9.69,1021.0,0.0,800.0,4.57,1028,0.0,800,"6,919.40","6,919.40","6,809.50","6,899.30","6,983.50",260.62
3907,7.43,2016-10-04,405479.15 ,10.54,1030.0,0.0,800.0,9.89,1030,0.0,801,"6,899.30","6,996.40","6,898.10","6,983.50","7,074.30",574.9
3908,13.13,2016-10-05,405221.14 ,8.47,1030.0,0.0,803.0,7.37,1030,0.0,800,"6,983.50","7,121.90","6,983.50","7,074.30","7,033.30",709.69
3909,20.15,2016-10-06,404008.96 ,6.22,1029.0,0.0,800.0,6.71,1027,0.0,803,"7,074.30","7,076.70","7,024.10","7,033.30","7,000.00",950.35
3910,28.27,2016-10-07,401870.11 ,7.19,1023.0,0.0,802.0,9.73,1022,0.5,500,"7,033.30","7,049.30","7,000.00","7,000.00","7,044.40",435.84
3911,56.92,2016-10-10,390739.75 ,8.21,1028.0,0.0,802.0,3.71,1027,0.0,800,"7,000.00","7,079.30","7,000.00","7,044.40","7,097.50",431.57
3912,66.93,2016-10-11,385970.74 ,6.99,1024.0,0.0,800.0,3.11,1023,0.0,801,"7,044.40","7,104.50","7,024.10","7,097.50","7,070.90",504.65
3913,76.55,2016-10-12,381046.65 ,7.66,1022.0,0.0,800.0,7.89,1021,0.3,520,"7,097.50","7,129.80","7,061.40","7,070.90","7,024.00",630.7
3914,85.25,2016-10-13,376246.39 ,8.54,1019.0,0.12,521.0,5.61,1015,0.0,802,"7,070.90","7,079.40","7,015.80","7,024.00","6,977.70",464.35
3915,92.44,2016-10-14,371860.32 ,7.79,1010.0,0.0,803.0,7.01,1007,0.0,803,"7,024.00","7,024.00","6,930.00","6,977.70","7,013.60",327.13
3916,99.25,2016-10-17,363749.15 ,11.66,1014.0,0.0,802.0,9.59,1017,0.0,800,"6,977.70","7,055.20","6,977.70","7,013.60","6,947.60",417.76
3917,95.63,2016-10-18,363310.87 ,9.31,1020.0,0.0,801.0,7.67,1018,0.0,800,"7,013.60","7,013.60","6,937.40","6,947.60","7,000.10",389.23
3918,89.32,2016-10-19,364108.10 ,4.08,1021.0,0.0,801.0,4.68,1021,0.0,800,"6,947.60","7,033.00","6,946.40","7,000.10","7,021.90",383.26
3919,80.87,2016-10-20,366077.94 ,7.61,1021.0,0.0,801.0,6.58,1021,0.0,802,"7,000.10","7,031.20","6,975.90","7,021.90","7,026.90",608.82
3920,70.97,2016-10-21,369081.24 ,7.38,1021.0,0.0,802.0,6.04,1020,0.0,802,"7,021.90","7,047.60","6,998.80","7,026.90","7,020.50",365.56
3921,38.94,2016-10-24,382079.27 ,6.41,1010.0,0.0,800.0,6.64,1011,0.0,800,"7,026.90","7,058.40","7,011.10","7,020.50","6,986.40",429.65
3922,29.19,2016-10-25,386871.68 ,9.33,1015.0,0.0,800.0,7.39,1021,0.0,803,"7,020.50","7,067.30","6,983.40","6,986.40","7,017.60",392.13
3923,20.5,2016-10-26,391465.81 ,9.5,1025.0,0.0,803.0,9.74,1027,0.0,802,"6,986.40","7,067.20","6,985.90","7,017.60","6,958.10",533.17
3924,13.13,2016-10-27,395644.20 ,11.15,1030.0,0.0,801.0,6.15,1032,0.0,803,"7,017.60","7,017.60","6,917.80","6,958.10","6,986.60",692.74
3925,7.28,2016-10-28,399229.26 ,8.74,1032.0,0.0,801.0,7.62,1033,0.0,800,"6,958.10","7,003.90","6,924.10","6,986.60","6,996.30",717.34
3926,0.02,2016-10-31,405254.80 ,9.91,1029.0,0.0,701.0,8.86,1028,0.0,741,"6,986.60","7,006.40","6,927.20","6,996.30","6,954.20",465.85
3927,1.18,2016-11-01,405470.95 ,11.02,1026.0,0.0,800.0,6.15,1023,0.0,701,"6,996.30","6,996.30","6,945.30","6,954.20","6,917.10",285.77
3928,4.08,2016-11-02,404753.93 ,6.48,1025.0,0.0,803.0,-0.06,1024,0.0,800,"6,954.20","6,993.80","6,903.60","6,917.10","6,845.40",658.19
3929,8.64,2016-11-03,403119.70 ,3.11,1025.0,0.0,800.0,-0.85,1023,0.0,800,"6,917.10","6,917.10","6,845.40","6,845.40","6,790.50",517.38
3930,14.73,2016-11-04,400612.44 ,5.99,1018.0,0.0,801.0,4.83,1012,0.0,800,"6,845.40","6,873.20","6,790.50","6,790.50","6,693.30",409.78
3931,40.37,2016-11-07,388839.69 ,0.36,1006.0,0.0,803.0,-0.57,1010,0.0,800,"6,790.50","6,790.50","6,676.60","6,693.30","6,806.90",444.22
3932,50.58,2016-11-08,384043.60 ,-0.01,1014.0,0.0,801.0,-4.21,1012,0.0,804,"6,693.30","6,806.90","6,693.30","6,806.90","6,843.10",605.56
3933,61.08,2016-11-09,379191.59 ,0.72,1006.0,0.0,800.0,2.24,995,1.0,501,"6,806.90","6,849.30","6,795.10","6,843.10","6,911.80",510.54
3934,71.43,2016-11-10,374558.25 ,2.79,1004.0,0.0,802.0,1.08,1006,0.0,800,"6,843.10","6,911.80","6,696.30","6,911.80","6,828.00",749.62
3935,81.08,2016-11-11,370424.90 ,2.47,1009.0,0.0,802.0,0.01,1020,0.0,801,"6,911.80","6,997.30","6,799.10","6,828.00","6,730.40",1011.06
3936,99.24,2016-11-14,363449.14 ,4.5,1030.0,0.0,802.0,5.74,1030,0.12,500,"6,828.00","6,849.00","6,709.70","6,730.40","6,753.20",526.17
3937,99.86,2016-11-15,363459.31 ,8.53,1027.0,0.0,803.0,9.07,1026,0.0,803,"6,730.40","6,814.20","6,730.40","6,753.20","6,792.70",533.93
3938,97.41,2016-11-16,364707.82 ,10.93,1024.0,0.0,804.0,10.02,1016,0.0,802,"6,753.20","6,820.50","6,753.20","6,792.70","6,749.70",879.87
3939,92.18,2016-11-17,367109.63 ,6.44,1012.0,1.5,501.0,1.94,1005,0.0,801,"6,792.70","6,810.50","6,735.70","6,749.70","6,794.70",637.88
3940,84.69,2016-11-18,370501.92 ,1.98,995.0,0.0,803.0,-3.28,993,0.0,800,"6,749.70","6,798.80","6,745.10","6,794.70","6,775.80",611.6
3941,55.21,2016-11-21,384185.29 ,3.59,996.0,0.0,803.0,3.84,991,0.0,803,"6,794.70","6,811.60","6,740.30","6,775.80","6,778.00",678.75
3942,44.94,2016-11-22,388992.47 ,6.7,988.0,0.38,520.0,3.53,994,0.0,801,"6,775.80","6,820.90","6,754.20","6,778.00","6,819.70",991.44
3943,35.15,2016-11-23,393486.08 ,5.05,1008.0,0.0,801.0,3.81,1016,0.0,803,"6,778.00","6,851.40","6,778.00","6,819.70","6,817.70",869.21
3944,26.15,2016-11-24,397455.85 ,3.95,1019.0,0.0,803.0,5.27,1022,0.0,803,"6,819.70","6,880.70","6,779.50","6,817.70","6,829.20",1200.17
3945,18.18,2016-11-25,400738.05 ,2.29,1024.0,0.0,801.0,0.48,1022,0.0,800,"6,817.70","6,831.20","6,790.70","6,829.20","6,840.80",1407.2
3946,2.41,2016-11-28,405482.48 ,2.78,1026.0,0.0,800.0,1.78,1028,0.0,801,"6,829.20","6,852.10","6,818.10","6,840.80","6,799.50",524.04
3947,0.37,2016-11-29,405218.09 ,-0.39,1032.0,0.0,800.0,-5.1,1033,0.0,800,"6,840.80","6,841.00","6,769.80","6,799.50","6,772.00",689.37
3948,0.12,2016-11-30,404029.81 ,-2.33,1034.0,0.0,800.0,-7.15,1035,0.0,800,"6,799.50","6,800.90","6,729.40","6,772.00","6,783.80",760.23
3949,1.67,2016-12-01,401955.77 ,-3.43,1034.0,0.0,800.0,-5.99,1032,0.0,800,"6,772.00","6,845.70","6,765.20","6,783.80","6,752.90",742.32
3950,5.03,2016-12-02,399062.78 ,-0.46,1028.0,0.0,800.0,0.93,1027,0.0,803,"6,783.80","6,789.30","6,688.40","6,752.90","6,730.70",395.66
3951,25.05,2016-12-05,386665.68 ,-0.64,1024.0,0.0,800.0,-3.21,1024,0.0,800,"6,752.90","6,752.90","6,678.70","6,730.70","6,746.80",254.53
3952,34.45,2016-12-06,381887.80 ,0.98,1025.0,0.0,721.0,1.6,1026,0.0,804,"6,730.70","6,799.50","6,697.70","6,746.80","6,779.80",632.56
3953,44.76,2016-12-07,377172.93 ,7.21,1027.0,0.0,804.0,7.53,1026,0.0,721,"6,746.80","6,785.30","6,723.10","6,779.80","6,902.20",608.04
3954,55.6,2016-12-08,372785.31 ,8.22,1026.0,0.0,803.0,7.25,1025,0.0,721,"6,779.80","6,902.20","6,779.80","6,902.20","6,931.60",453.3
3955,66.48,2016-12-09,368987.70 ,8.73,1026.0,0.0,803.0,8.72,1026,0.0,803,"6,902.20","6,937.50","6,892.20","6,931.60","6,954.20",287.69
3956,93.27,2016-12-12,363308.25 ,2.8,1025.0,0.0,800.0,1.91,1024,0.0,803,"6,931.60","6,962.30","6,929.50","6,954.20","6,890.40",467.35
3957,98.07,2016-12-13,363761.74 ,8.58,1020.0,0.0,804.0,6.13,1020,0.0,803,"6,954.20","6,976.80","6,875.40","6,890.40","6,968.60",535.8
3958,99.97,2016-12-14,365422.69 ,9.41,1020.0,0.0,803.0,6.41,1019,0.0,800,"6,890.40","6,978.00","6,877.50","6,968.60","6,949.20",372.82
3959,98.89,2016-12-15,368189.06 ,4.94,1020.0,0.0,802.0,5.28,1020,0.0,804,"6,968.60","6,970.50","6,942.00","6,949.20","6,999.00",543.37
3960,95.03,2016-12-16,371883.95 ,5.11,1018.0,0.0,800.0,6.15,1022,0.0,804,"6,949.20","7,010.50","6,925.90","6,999.00","7,011.60",692.48
3961,71.8,2016-12-19,386001.10 ,4.53,1033.0,0.0,721.0,1.84,1028,0.0,701,"6,999.00","7,038.40","6,990.40","7,011.60","7,017.20",265.67
3962,62.08,2016-12-20,390775.51 ,3.47,1024.0,0.0,804.0,0.13,1022,0.0,800,"7,011.60","7,025.70","6,986.40","7,017.20","7,044.00",156.01
3963,52.17,2016-12-21,395146.95 ,1.08,1019.0,0.0,800.0,4.62,1018,0.0,804,"7,017.20","7,045.20","6,992.60","7,044.00","7,041.40",158.68
3964,42.42,2016-12-22,398910.42 ,6.15,1021.0,0.0,800.0,0.49,1025,0.0,800,"7,044.00","7,057.00","7,025.70","7,041.40","7,063.70",249.66
3965,33.14,2016-12-23,401910.67 ,3.9,1030.0,0.0,800.0,3.64,1030,0.0,800,"7,041.40","7,063.70","7,020.10","7,063.70","7,068.20",277.94
3966,1.92,2016-12-28,403103.48 ,-0.32,1045.0,0.0,800.0,-2.96,1044,0.0,804,"7,063.70","7,071.10","7,054.60","7,068.20","7,106.10",497.75
3967,0.18,2016-12-29,400591.03 ,0.2,1040.0,0.0,800.0,-2.44,1037,0.0,800,"7,068.20","7,109.40","7,060.90","7,106.10","7,120.30",516.96
3968,0.32,2016-12-30,397306.31 ,-0.11,1037.0,0.0,800.0,-2.64,1037,0.0,741,"7,106.10","7,120.30","7,074.50","7,120.30","7,142.80",479.63
3969,20.18,2017-01-03,379541.92 ,-2.52,1030.0,0.0,800.0,-6.71,1029,0.0,800,"7,120.30","7,142.80","7,087.50","7,142.80","7,177.90",864.92
3970,29.38,2017-01-04,375004.09 ,-1.18,1026.0,0.0,802.0,0.01,1023,0.0,802,"7,142.80","7,205.50","7,142.80","7,177.90","7,189.70",546.21
3971,39.72,2017-01-05,370919.13 ,-1.4,1028.0,0.0,800.0,-4.29,1033,0.0,800,"7,177.90","7,189.70","7,168.80","7,189.70","7,195.30",689.41
3972,50.76,2017-01-06,367526.90 ,-1.97,1036.0,0.0,800.0,-3.17,1037,0.0,800,"7,189.70","7,212.00","7,172.80","7,195.30","7,210.10",647.21
3973,82.54,2017-01-09,363343.53 ,6.21,1031.0,0.0,804.0,5.23,1024,0.0,803,"7,195.30","7,210.10","7,180.60","7,210.10","7,237.80",416.09
3974,90.59,2017-01-10,364271.00 ,1.57,1012.0,0.0,803.0,1.18,1010,0.0,803,"7,210.10","7,243.80","7,207.40","7,237.80","7,275.50",434.71
3975,96.36,2017-01-11,366344.60 ,3.21,1013.0,0.0,802.0,3.97,1007,0.0,803,"7,237.80","7,284.80","7,237.30","7,275.50","7,290.50",574.48
3976,99.47,2017-01-12,369443.77 ,-0.22,1014.0,0.0,803.0,0.09,1011,0.0,800,"7,275.50","7,328.50","7,257.20","7,290.50","7,292.40",550.49
3977,99.8,2017-01-13,373381.12 ,-4.56,993.0,0.0,600.0,-6.42,1006,0.0,801,"7,290.50","7,302.30","7,263.40","7,292.40","7,337.80",464.86
3978,86.23,2017-01-16,387678.08 ,5.42,1022.0,0.0,804.0,1.44,1026,0.0,803,"7,292.40","7,338.50","7,292.40","7,337.80","7,327.10",497.76
3979,78.31,2017-01-17,392349.46 ,1.54,1030.0,0.0,804.0,-2.09,1035,0.0,800,"7,337.80","7,354.10","7,320.50","7,327.10","7,220.40",669.4
3980,69.47,2017-01-18,396550.80 ,-3.17,1037.0,0.0,800.0,-6.2,1039,0.0,800,"7,327.10","7,329.30","7,220.40","7,220.40","7,247.60",786.23
3981,60.11,2017-01-19,400085.65 ,-2.22,1038.0,0.0,800.0,-5.53,1037,0.0,800,"7,220.40","7,260.50","7,218.40","7,247.60","7,208.40",565.27
3982,50.56,2017-01-20,402806.28 ,-1.6,1036.0,0.0,800.0,-4.52,1034,0.0,800,"7,247.60","7,249.60","7,191.70","7,208.40","7,198.40",377.29
3983,23.62,2017-01-23,405289.37 ,-2.14,1028.0,0.0,800.0,-4.54,1028,0.0,803,"7,208.40","7,221.00","7,193.70","7,198.40","7,151.20",412.22
3984,16.07,2017-01-24,404153.38 ,-0.06,1028.0,0.0,804.0,-3.34,1027,0.0,800,"7,198.40","7,198.40","7,131.50","7,151.20","7,150.30",399.44
3985,9.66,2017-01-25,402084.88 ,1.02,1029.0,0.0,721.0,-3.91,1029,0.0,802,"7,151.20","7,190.20","7,144.40","7,150.30","7,164.40",284.23
3986,4.67,2017-01-26,399164.08 ,-3.49,1026.0,0.0,701.0,-6.57,1021,0.0,804,"7,150.30","7,205.70","7,150.30","7,164.40","7,161.50",473.08
3987,1.38,2017-01-27,395508.30 ,-7.18,1018.0,0.0,800.0,-3.41,1010,0.0,800,"7,164.40","7,184.80","7,151.30","7,161.50","7,184.50",301.63
3988,3.79,2017-01-30,381878.62 ,4.33,1008.0,0.0,804.0,5.23,1010,0.0,804,"7,161.50","7,184.70","7,150.80","7,184.50","7,118.50",274.71
3989,8.98,2017-01-31,377192.13 ,1.81,1013.0,0.0,804.0,-0.37,1013,0.0,804,"7,184.50","7,184.70","7,105.70","7,118.50","7,099.20",329.56
3990,16.21,2017-02-01,372850.61 ,4.92,1013.0,0.68,500.0,8.29,1008,0.0,804,"7,118.50","7,162.50","7,099.20","7,099.20","7,107.70",357.73
3991,25.19,2017-02-02,369098.79 ,6.94,1004.0,0.0,804.0,5.36,999,0.0,800,"7,099.20","7,170.20","7,099.20","7,107.70","7,140.80",453.06
3992,35.5,2017-02-03,366154.25 ,5.47,995.0,0.0,803.0,3.61,998,0.0,803,"7,107.70","7,163.90","7,093.60","7,140.80","7,188.30",286.6
3993,69.06,2017-02-06,363630.78 ,0.65,1010.0,0.0,803.0,-2.18,1019,0.0,800,"7,140.80","7,202.40","7,133.60","7,188.30","7,172.20",501.55
3994,79.15,2017-02-07,365076.11 ,0.86,1016.0,0.69,500.0,3.9,1012,0.0,804,"7,188.30","7,208.70","7,165.20","7,172.20","7,186.20",654.0
3995,87.69,2017-02-08,367587.25 ,4.67,1017.0,0.0,800.0,-0.64,1024,0.0,803,"7,172.20","7,227.20","7,159.60","7,186.20","7,188.80",447.32
3996,94.21,2017-02-09,371018.95 ,-1.62,1029.0,0.0,804.0,-2.61,1029,0.0,804,"7,186.20","7,195.90","7,147.20","7,188.80","7,229.50",433.78
3997,96.03,2017-02-13,389436.65 ,-1.51,1023.0,0.0,804.0,-3.92,1022,0.0,802,"7,229.50","7,274.80","7,229.50","7,258.80","7,278.90",281.23
3998,91,2017-02-14,393921.86 ,-1.53,1021.0,0.0,721.0,-0.96,1022,0.0,801,"7,258.80","7,298.50","7,257.70","7,278.90","7,268.60",395.64
3999,84.41,2017-02-15,397880.56 ,6.98,1026.0,0.0,803.0,5.94,1028,0.0,800,"7,278.90","7,292.70","7,251.80","7,268.60","7,302.40",531.1
4000,76.64,2017-02-16,401132.62 ,4.16,1029.0,0.0,801.0,3.53,1030,0.0,801,"7,268.60","7,313.40","7,268.60","7,302.40","7,277.90",650.34
4001,68.03,2017-02-17,403542.35 ,5.28,1029.0,0.0,803.0,3.45,1028,0.0,803,"7,302.40","7,302.40","7,260.70","7,277.90","7,300.00",370.82
4002,40.12,2017-02-20,404987.32 ,6.63,1022.0,0.0,804.0,8.8,1019,0.0,701,"7,277.90","7,307.10","7,253.20","7,300.00","7,299.90",219.93
4003,31.03,2017-02-21,403483.72 ,8.37,1018.0,0.0,804.0,6.34,1017,0.5,310,"7,300.00","7,329.60","7,283.30","7,299.90","7,274.80",287.81
4004,22.5,2017-02-22,401047.84 ,5.68,1013.0,0.0,801.0,4.8,1009,0.0,804,"7,299.90","7,319.00","7,267.50","7,274.80","7,302.30",423.29
4005,14.85,2017-02-23,397773.49 ,5.46,1007.0,0.0,803.0,1.55,994,0.0,804,"7,274.80","7,314.30","7,274.70","7,302.30","7,271.40",504.22
4006,8.41,2017-02-24,393797.71 ,-1.04,1002.0,0.0,802.0,-2.07,1014,0.0,803,"7,302.30","7,310.10","7,262.90","7,271.40","7,243.70",447.82
4007,0.07,2017-02-27,379666.83 ,2.83,1003.0,0.0,804.0,4.11,994,0.0,800,"7,271.40","7,271.90","7,192.50","7,243.70","7,253.00",285.73
4008,1.94,2017-02-28,375047.77 ,-0.3,985.0,0.0,802.0,-3.23,987,0.0,803,"7,243.70","7,285.20","7,239.70","7,253.00","7,263.40",440.94
4009,6.31,2017-03-01,370914.04 ,-0.11,991.0,0.0,800.0,1.28,999,0.0,803,"7,253.00","7,284.20","7,246.60","7,263.40","7,382.90",716.3
4010,13.03,2017-03-02,367505.98 ,2.51,998.0,0.0,803.0,-3.84,1005,0.0,802,"7,263.40","7,383.10","7,263.40","7,382.90","7,382.40",569.0
4011,21.74,2017-03-03,365022.60 ,2.21,1013.0,0.0,800.0,2.17,1003,0.59,501,"7,382.90","7,394.60","7,372.70","7,382.40","7,374.30",606.21
4012,54.46,2017-03-06,364230.75 ,-0.53,992.0,0.0,803.0,-0.75,1000,0.0,800,"7,382.40","7,382.40","7,353.60","7,374.30","7,350.10",413.53
4013,65.55,2017-03-07,366221.72 ,2.55,1009.0,0.0,800.0,0.89,1017,0.0,802,"7,374.30","7,374.30","7,338.90","7,350.10","7,339.00",400.35
4014,75.78,2017-03-08,369191.71 ,2.52,1018.0,0.0,800.0,5.12,1010,0.0,804,"7,350.10","7,363.70","7,335.30","7,339.00","7,334.60",415.36
4015,84.62,2017-03-09,372964.55 ,7.15,1015.0,0.0,801.0,6.74,1017,0.0,804,"7,339.00","7,354.50","7,315.90","7,334.60","7,315.00",580.53
4016,91.68,2017-03-10,377321.68 ,7.79,1025.0,0.0,800.0,4.42,1026,0.0,801,"7,334.60","7,336.30","7,263.60","7,315.00","7,343.10",907.88
4017,99.92,2017-03-13,391411.09 ,8.98,1017.0,0.0,804.0,2.55,1027,0.0,800,"7,315.00","7,373.00","7,315.00","7,343.10","7,367.10",223.42
4018,98.32,2017-03-14,395634.21 ,10.02,1031.0,0.0,803.0,3.52,1032,0.0,803,"7,343.10","7,377.40","7,342.00","7,367.10","7,357.90",594.17
4019,94.79,2017-03-15,399272.22 ,10.99,1032.0,0.0,804.0,5.49,1034,0.0,802,"7,367.10","7,386.20","7,339.30","7,357.90","7,368.60",998.04
4020,89.58,2017-03-16,402169.37 ,10.72,1030.0,0.0,800.0,3.56,1025,0.0,800,"7,357.90","7,383.30","7,357.60","7,368.60","7,416.00",395.63
4021,82.98,2017-03-17,404209.12 ,5.52,1019.0,0.0,803.0,1.16,1020,0.0,804,"7,368.60","7,444.60","7,368.60","7,416.00","7,425.00",407.07
4022,57.55,2017-03-20,404561.42 ,6.41,1008.0,0.0,804.0,5.26,1005,0.0,804,"7,416.00","7,447.00","7,402.60","7,425.00","7,429.80",331.84
4023,48.07,2017-03-21,402717.15 ,5.42,1004.0,0.0,803.0,-2.29,1009,0.0,801,"7,425.00","7,433.70","7,400.00","7,429.80","7,378.30",318.42
4024,38.53,2017-03-22,399960.21 ,2.58,1010.0,0.0,800.0,0.42,1004,0.0,800,"7,429.80","7,440.90","7,360.70","7,378.30","7,324.70",314.76
4025,29.22,2017-03-23,396393.14 ,2.56,1009.0,0.0,800.0,2.25,1012,0.0,800,"7,378.30","7,378.40","7,301.80","7,324.70","7,340.70",625.65
4026,20.48,2017-03-24,392166.22 ,3.01,1018.0,0.0,800.0,1.22,1026,0.0,804,"7,324.70","7,346.40","7,307.70","7,340.70","7,336.80",538.84
4027,2.06,2017-03-27,377718.52 ,3.72,1023.0,0.0,800.0,2.82,1023,0.0,804,"7,340.70","7,351.60","7,322.90","7,336.80","7,293.50",187.67
4028,0.08,2017-03-28,373202.55 ,6.2,1020.0,0.0,800.0,4.05,1019,0.0,804,"7,336.80","7,336.80","7,255.80","7,293.50","7,343.40",397.88
4029,0.8,2017-03-29,369295.91 ,7.94,1021.0,0.0,800.0,6.83,1022,0.0,803,"7,293.50","7,349.60","7,285.80","7,343.40","7,373.70",328.79
4030,4.31,2017-03-30,366236.60 ,9.98,1022.0,0.0,801.0,8.6,1021,0.0,800,"7,343.40","7,373.70","7,313.90","7,373.70","7,369.50",419.27
4031,10.44,2017-03-31,364209.13 ,14.38,1016.0,0.0,800.0,9.08,1010,0.0,800,"7,373.70","7,384.80","7,340.30","7,369.50","7,322.90",186.96
4032,39.71,2017-04-03,365118.25 ,10.08,1025.0,0.0,802.0,5.1,1026,0.0,804,"7,369.50","7,369.60","7,322.90","7,322.90","7,282.70",828.45
4033,50.99,2017-04-04,367649.17 ,7.85,1024.0,0.0,800.0,7.24,1024,0.0,804,"7,322.90","7,350.30","7,280.80","7,282.70","7,321.80",529.68
4034,62,2017-04-05,371074.26 ,9.62,1028.0,0.0,804.0,2.69,1031,0.0,800,"7,282.70","7,324.60","7,282.70","7,321.80","7,331.70",320.79
4035,72.24,2017-04-06,375183.47 ,6.91,1030.0,0.0,802.0,5.14,1032,0.0,800,"7,321.80","7,362.60","7,321.80","7,331.70","7,303.20",328.58
4036,81.26,2017-04-07,379736.32 ,10.85,1028.0,0.0,800.0,4.12,1028,0.0,800,"7,331.70","7,331.70","7,258.10","7,303.20","7,349.40",319.89
4037,98.14,2017-04-10,393561.08 ,14.25,1018.0,0.0,800.0,3.74,1025,0.0,800,"7,303.20","7,349.40","7,284.70","7,349.40","7,348.90",357.8
4038,99.87,2017-04-11,397469.79 ,7.61,1027.0,0.0,800.0,2.09,1029,0.0,800,"7,349.40","7,359.30","7,337.00","7,348.90","7,365.50",495.61
4039,99.61,2017-04-12,400726.36 ,6.56,1024.0,0.0,800.0,3.19,1020,0.0,804,"7,348.90","7,406.40","7,332.60","7,365.50","7,349.00",261.77
4040,97.47,2017-04-13,403203.67 ,7.89,1016.0,0.0,802.0,3.41,1019,0.0,800,"7,365.50","7,402.40","7,348.80","7,349.00","7,327.60",289.4
4041,64.75,2017-04-18,401758.48 ,6.95,1024.0,0.0,800.0,0.25,1030,0.0,800,"7,349.00","7,349.00","7,298.90","7,327.60","7,147.50",471.34
4042,55.31,2017-04-19,398703.22 ,4.41,1033.0,0.0,800.0,2.52,1037,0.0,800,"7,327.60","7,327.60","7,147.50","7,147.50","7,114.40",375.45
4043,45.49,2017-04-20,394890.07 ,3.52,1036.0,0.0,800.0,3.24,1037,0.0,801,"7,147.50","7,151.20","7,114.40","7,114.40","7,118.50",532.36
4044,35.59,2017-04-21,390478.68 ,10.59,1034.0,0.0,803.0,6.59,1033,0.0,804,"7,114.40","7,127.60","7,096.80","7,118.50","7,114.60",274.41
4045,9.53,2017-04-24,375954.19 ,8.82,1023.0,0.0,800.0,5.62,1018,0.0,800,"7,118.50","7,134.50","7,104.20","7,114.60","7,264.70",276.33
4046,3.84,2017-04-25,371602.89 ,4.98,1012.0,0.0,803.0,-2.16,1014,0.0,800,"7,114.60","7,273.90","7,114.60","7,264.70","7,275.60",380.83
4047,0.59,2017-04-26,367963.26 ,0.96,1014.0,0.0,800.0,-0.75,1017,0.0,804,"7,264.70","7,290.80","7,258.70","7,275.60","7,288.70",349.62
4048,0.21,2017-04-27,365268.38 ,1.91,1019.0,0.0,800.0,-0.4,1020,0.0,800,"7,275.60","7,302.60","7,262.30","7,288.70","7,237.20",380.72
4049,2.82,2017-04-28,363689.70 ,4.36,1017.0,0.0,803.0,5.5,1017,0.0,801,"7,288.70","7,289.40","7,224.40","7,237.20","7,203.90",263.45
4050,36.27,2017-05-02,369224.70 ,5.02,1010.0,0.0,803.0,6.57,1018,0.0,800,"7,237.20","7,243.30","7,197.30","7,203.90","7,250.10",224.69
4051,47.27,2017-05-03,373068.26 ,8.69,1020.0,0.0,802.0,5.23,1021,0.0,804,"7,203.90","7,254.30","7,203.90","7,250.10","7,234.50",153.47
4052,58.1,2017-05-04,377483.76 ,6.45,1022.0,0.0,804.0,6.13,1021,0.0,804,"7,250.10","7,250.10","7,218.60","7,234.50","7,248.10",212.81
4053,68.29,2017-05-05,382208.54 ,5.6,1023.0,0.0,804.0,6.12,1023,0.0,800,"7,234.50","7,280.70","7,226.10","7,248.10","7,297.40",216.45
4054,91.61,2017-05-08,395711.13 ,10.08,1022.0,0.0,800.0,2.44,1025,0.0,804,"7,248.10","7,297.40","7,222.80","7,297.40","7,300.90",337.62
4055,96.22,2017-05-09,399280.30 ,6.64,1027.0,0.0,804.0,4.52,1025,0.0,804,"7,297.40","7,322.30","7,285.80","7,300.90","7,342.20",436.58
